width,depth,curvature,point_count,label
0.0608,0.0008,1.8103,4,
0.2496,0.0881,10.2375,20,
0.0679,0.0040,6.8288,4,
0.2510,0.0951,10.4461,20,
0.2391,0.0902,10.4908,19,
0.0864,0.0086,8.4574,5,
0.2583,0.0827,9.7398,20,
0.0793,0.0077,9.6379,5,
0.2366,0.0996,10.3794,19,
0.0809,0.0085,9.9111,5,
0.2433,0.0918,10.1692,19,
0.2482,0.0813,10.4037,20,
0.0599,0.0016,3.9679,4,
0.2610,0.0858,9.6413,21,
0.0743,0.0030,4.5985,4,
0.2767,0.0807,9.2208,22,
0.3152,0.0668,8.5001,24,
0.3449,0.0790,8.3619,25,
0.3695,0.0656,5.4307,25,
0.3860,0.0304,8.5386,25,
0.1951,0.0116,11.9847,6,
0.2403,0.0541,7.4841,22,
0.3351,0.0351,8.9726,28,
0.3386,0.0417,6.3729,28,
0.3487,0.0343,6.6220,28,
0.3183,0.0431,8.8984,27,
0.3445,0.0881,9.0515,28,
0.3233,0.0696,9.5425,27,
0.3236,0.0744,9.6289,27,
0.1547,0.0168,6.4834,4,
0.3441,0.0755,9.3778,27,
0.3154,0.0836,9.6935,27,
0.3138,0.0760,9.6659,27,
0.3086,0.0660,9.7424,27,
0.2986,0.0683,9.8015,26,
0.3232,0.0683,9.5059,27,
0.2997,0.0503,9.5849,25,
0.3088,0.0793,9.7765,26,
0.3101,0.0622,9.1990,25,
0.3166,0.0784,9.4971,25,
0.3130,0.0614,9.4679,25,
0.3197,0.0528,9.2612,25,
0.1483,0.0180,6.6974,4,
0.3052,0.0738,9.4108,25,
0.3085,0.0824,9.5935,25,
0.3113,0.0711,9.4287,25,
0.3084,0.0790,9.4145,25,
0.3085,0.0800,9.5912,25,
0.1850,0.0438,8.3991,14,
0.3165,0.0785,9.0930,25,
0.1030,0.0185,15.9297,10,
0.1590,0.0163,5.5440,4,
0.3314,0.0757,9.1617,25,
0.0678,0.0419,30.0565,6,
0.3167,0.0853,9.3228,25,
0.3470,0.0247,5.6234,10,
0.3237,0.0875,9.2103,25,
0.2931,0.0132,2.2566,9,
0.3260,0.0968,9.1445,25,
0.1004,0.0117,27.9524,8,
0.3190,0.0831,9.3805,25,
0.1149,0.0387,18.1127,10,
0.3285,0.0838,9.2751,25,
0.1724,0.0410,9.0796,11,
0.3350,0.0842,9.1542,25,
0.0728,0.0133,27.8818,4,
0.1081,0.0122,8.3965,9,
0.3035,0.0807,9.5590,25,
0.1344,0.0184,11.4270,4,
0.0400,0.0125,45.4431,4,
0.2874,0.0519,9.4248,24,
0.3379,0.0359,6.2291,24,
0.3271,0.0475,5.5894,24,
0.3392,0.0679,5.2635,25,
0.0581,0.0027,6.3879,5,
0.2421,0.0154,5.4163,21,
0.2816,0.0192,2.1157,28,
0.1542,0.0147,5.2416,4,
0.2603,0.0278,3.5897,28,
0.2645,0.0436,5.0338,28,
0.2949,0.0442,3.4367,28,
0.2481,0.0194,3.1810,24,
0.2491,0.0219,2.7044,21,
0.2693,0.0087,1.6723,21,
0.2323,0.0157,2.4720,19,
0.2110,0.0109,11.8985,19,
0.2013,0.0215,11.8295,18,
0.1953,0.0189,8.1811,18,
0.1533,0.0183,6.6824,4,
0.2096,0.0201,5.8019,18,
0.1759,0.0232,5.4522,16,
0.1639,0.0206,5.7971,15,
0.1734,0.0163,4.9805,15,
0.1636,0.0146,5.3983,14,
0.2321,0.0392,5.5936,14,
0.2162,0.0342,5.5117,14,
0.2502,0.0283,3.8585,14,
0.2582,0.0274,3.5785,14,
0.2398,0.0283,3.9761,13,
0.2504,0.0218,3.0618,13,
0.2544,0.0256,3.4921,13,
0.2592,0.0282,3.9997,13,
0.2504,0.0371,4.9803,13,
0.2458,0.0431,5.7140,13,
0.1817,0.0326,7.4612,13,
0.2211,0.0409,6.7927,15,
0.2139,0.0391,6.4376,16,
0.1931,0.0342,6.5591,16,
0.2060,0.0391,6.9584,17,
0.1902,0.0291,7.7162,17,
0.2087,0.0435,7.2771,17,
0.1835,0.0188,8.7565,17,
0.2023,0.0216,10.7123,18,
0.1967,0.0104,6.6433,18,
0.1908,0.0105,8.8153,18,
0.2196,0.0096,12.7196,20,
0.2190,0.0174,12.3387,20,
0.2134,0.0200,10.4865,20,
0.2263,0.0128,10.8442,21,
0.2181,0.0161,7.9109,21,
0.2203,0.0239,6.9892,21,
0.2094,0.0189,7.3085,21,
0.2361,0.0244,7.3221,22,
0.1427,0.0123,18.7247,4,
0.2369,0.0201,6.8643,22,
0.1312,0.0799,15.5357,5,
0.2166,0.0165,9.6278,21,
0.2156,0.0122,12.3131,21,
0.2003,0.0202,12.2182,20,
0.2149,0.0121,10.8129,21,
0.2160,0.0224,7.6568,21,
0.2193,0.0264,6.8344,21,
0.2243,0.0275,6.6464,21,
0.2422,0.0229,5.0358,22,
0.2302,0.0332,5.4841,21,
0.2107,0.0320,6.6490,19,
0.1837,0.0285,8.2458,16,
0.1751,0.0066,13.5697,13,
0.0720,0.0019,6.8126,6,
0.1206,0.0106,7.9745,9,
0.1314,0.0089,20.0397,18,
0.2416,0.0540,6.2411,13,
0.1380,0.0133,5.5602,11,
0.1947,0.0647,12.3203,22,
0.2937,0.0826,8.9261,31,
0.1715,0.0213,5.3301,17,
0.0817,0.0180,17.8670,8,
0.2316,0.0565,6.6941,17,
0.0875,0.0227,18.8144,8,
0.2316,0.0417,5.5483,13,
0.0824,0.0246,21.3226,8,
0.0754,0.0061,8.3315,6,
0.2147,0.0372,6.2129,10,
0.0798,0.0216,21.0896,8,
0.0816,0.0053,5.9957,6,
0.1354,0.0104,17.3172,6,
0.1157,0.0450,17.5684,10,
0.0839,0.0091,9.4287,6,
0.0915,0.0277,19.4592,10,
0.0986,0.0119,8.7817,7,
0.2151,0.0794,11.0513,18,
0.1131,0.0248,12.8352,8,
0.3270,0.0646,9.5106,28,
0.0596,0.0027,7.2155,5,
0.4541,0.0722,3.2187,36,
0.6081,0.0687,2.4810,45,
0.5239,0.0804,3.8766,41,
0.4529,0.0719,5.0088,36,
0.4371,0.0558,6.4822,33,
0.3853,0.0776,7.6285,29,
0.1519,0.0182,7.6240,4,
0.3710,0.1053,7.2039,29,
0.3658,0.1232,8.4486,29,
0.3252,0.0942,9.6713,27,
0.3356,0.0768,9.3201,27,
0.3189,0.0538,9.6669,26,
0.3209,0.0449,10.1441,26,
0.3236,0.0723,9.4801,26,
0.3400,0.0724,9.3118,27,
0.3562,0.0808,8.7669,27,
0.3652,0.0740,8.6821,28,
0.3405,0.0924,8.8243,28,
0.3516,0.0493,8.5236,29,
0.3388,0.0531,7.6711,29,
0.3785,0.0435,4.7802,32,
0.1556,0.0163,5.9184,4,
0.4451,0.0861,4.3331,36,
0.4492,0.1046,4.4169,37,
0.5182,0.1158,4.7321,44,
0.5480,0.0804,4.4021,45,
0.4174,0.0705,7.5045,37,
0.4073,0.0741,7.0286,36,
0.4023,0.0788,6.1524,36,
0.4571,0.1039,5.8823,39,
0.1538,0.0176,6.2619,4,
0.4747,0.0884,6.6775,42,
0.5066,0.0952,6.4151,43,
0.5104,0.1101,6.1612,42,
0.5223,0.0778,5.4153,41,
0.5216,0.0985,5.0185,40,
0.4729,0.1095,6.6844,38,
0.4181,0.1021,7.5282,35,
0.1560,0.0149,5.1482,4,
0.0441,0.0060,25.4640,4,
0.3873,0.1556,8.2166,34,
0.1076,0.0272,17.9057,9,
0.2978,0.1778,9.8201,28,
0.2516,0.0898,10.4541,15,
0.1949,0.0794,14.5964,19,
0.1446,0.0247,11.1635,4,
0.2668,0.0836,9.1933,15,
0.1151,0.0492,17.9323,11,
0.1413,0.0285,10.2851,12,
0.0800,0.0166,17.5478,8,
0.1805,0.0436,8.9600,14,
0.0884,0.0263,19.7334,9,
0.1399,0.0283,12.1690,4,
0.2706,0.0681,6.3577,15,
0.0948,0.0326,20.1990,10,
0.2298,0.0352,5.1950,16,
0.0840,0.0274,21.9597,9,
0.1974,0.0204,4.1694,17,
0.0762,0.0203,21.3250,8,
0.1811,0.0075,6.9539,16,
0.0710,0.0161,21.5871,7,
0.2184,0.0202,12.0602,18,
0.0774,0.0121,14.0942,7,
0.1744,0.0102,3.9995,16,
0.0600,0.0064,13.9503,5,
0.1915,0.0225,8.2936,18,
0.2097,0.0280,7.1018,17,
0.2603,0.1396,10.2440,16,
0.2037,0.1393,11.5575,16,
0.1558,0.0191,7.6334,4,
0.1519,0.0548,15.5528,12,
0.0438,0.0052,21.9210,4,
0.1570,0.0124,4.2831,4,
0.1554,0.0120,4.1323,4,
0.0645,0.0039,9.6590,4,
0.0705,0.0098,15.2262,5,
0.0849,0.0080,8.4912,6,
0.1911,0.0396,13.8610,12,
0.1753,0.0256,15.2005,12,
0.1871,0.0530,14.5498,13,
0.0865,0.0013,1.6164,4,
0.2412,0.0602,10.8533,14,
0.0861,0.0066,7.1445,5,
0.2876,0.0568,7.5828,15,
0.0665,0.0015,2.8197,4,
0.3347,0.0936,6.5701,17,
0.0837,0.0149,15.2812,6,
0.2385,0.0553,6.6682,13,
0.3721,0.0505,6.8271,20,
0.1596,0.0141,4.6615,4,
0.3462,0.0638,6.9223,21,
0.3447,0.0298,4.5931,20,
0.3759,0.0562,8.0903,22,
0.3859,0.0829,5.8419,22,
0.1492,0.0170,6.7183,4,
0.4063,0.1072,4.9230,22,
0.3840,0.0897,4.7569,20,
0.3857,0.0815,4.2620,21,
0.3766,0.0916,5.4179,21,
0.1156,0.0463,17.3495,4,
0.1558,0.0194,6.8710,4,
0.3618,0.0897,5.7089,20,
0.3071,0.0826,8.7817,18,
0.2778,0.0373,7.3442,15,
0.2653,0.0406,8.1329,14,
0.2006,0.0503,10.4446,11,
0.0738,0.0103,14.4831,5,
0.1746,0.0487,11.3522,10,
0.0800,0.0144,15.9421,7,
0.1720,0.0574,15.1129,11,
0.1506,0.0584,12.8353,9,
0.1258,0.0568,20.7918,9,
0.1716,0.1067,12.9454,11,
0.1198,0.0229,11.1212,8,
0.1896,0.1356,14.1322,14,
0.0970,0.0350,19.9071,8,
0.2442,0.1296,12.5402,18,
0.0693,0.0077,12.1651,6,
0.2490,0.1024,12.6951,19,
0.1895,0.0354,6.9432,17,
0.2188,0.0257,4.1736,18,
0.1569,0.0639,12.4009,11,
0.6421,0.1040,3.5200,47,
0.1660,0.0457,14.4620,11,
0.2955,0.0743,5.4973,26,
0.0746,0.0193,22.5857,8,
0.1569,0.0160,5.7198,4,
0.0600,0.0132,25.3702,6,
0.3546,0.1042,5.7439,30,
0.0901,0.0176,15.2411,8,
0.1565,0.0123,4.3004,4,
0.3838,0.1459,5.3698,34,
0.1007,0.0105,8.0925,9,
0.5496,0.0916,3.6694,47,
0.4969,0.0981,4.2587,44,
0.3373,0.1328,8.9046,30,
0.2232,0.1061,12.9315,19,
0.1546,0.0388,17.3551,11,
0.1304,0.0299,23.1195,11,
0.2540,0.1215,10.5900,15,
0.0797,0.0173,19.0722,7,
0.3345,0.0914,5.7473,19,
0.0607,0.0083,17.6002,5,
0.3744,0.0992,5.6841,21,
0.1570,0.0034,1.1573,4,
0.3569,0.0958,6.5941,21,
0.3451,0.0862,7.3032,21,
0.3212,0.0581,5.2933,20,
0.3107,0.0769,5.6265,21,
0.3205,0.0969,8.8227,22,
0.1564,0.0149,5.1032,4,
0.3234,0.0970,8.1534,22,
0.3330,0.0986,7.0988,22,
0.3535,0.0952,6.6701,23,
0.3475,0.0944,5.8553,22,
0.3502,0.1046,6.5384,23,
0.3187,0.1154,7.6398,23,
0.3089,0.1040,8.6170,23,
0.3067,0.1170,9.1171,23,
0.2809,0.1084,10.2104,21,
0.2836,0.1026,10.2875,21,
0.2816,0.0998,10.2713,21,
0.2988,0.1018,9.2634,22,
0.1614,0.0061,4.9859,4,
0.2986,0.0959,8.5614,21,
0.0455,0.0035,14.5965,4,
0.3174,0.0936,8.2271,22,
0.0547,0.0110,26.4122,5,
0.2435,0.0262,4.1571,14,
0.0847,0.0137,14.2370,7,
0.0674,0.0064,12.1093,6,
0.2468,0.0221,3.7053,14,
0.0723,0.0151,19.4464,6,
0.0835,0.0062,7.0079,7,
0.2441,0.0124,4.4960,13,
0.0919,0.0219,16.9909,7,
0.2206,0.0151,3.9329,12,
0.0829,0.0072,8.2144,7,
0.1789,0.0227,5.5211,9,
0.0784,0.0099,12.0303,7,
0.1641,0.0198,6.1066,8,
0.0431,0.0032,14.3419,4,
0.0870,0.0182,16.7434,8,
0.2264,0.0140,2.4476,8,
0.1008,0.0038,23.0202,4,
0.0800,0.0297,24.1180,7,
0.0735,0.0214,24.0212,7,
0.2654,0.0323,3.6100,12,
0.0801,0.0316,24.4881,7,
0.1557,0.0123,4.3223,4,
0.0607,0.0121,24.2362,6,
0.2167,0.0443,7.0680,16,
0.0756,0.0213,23.0742,7,
0.0597,0.0150,26.1879,6,
0.2535,0.0591,6.6776,20,
0.0767,0.0187,20.8609,7,
0.0731,0.0266,26.2689,7,
0.2498,0.0582,6.4332,21,
0.0618,0.0180,28.0912,6,
0.2900,0.0847,6.1770,23,
0.1050,0.0294,16.1922,4,
0.3954,0.1080,8.0725,31,
0.3987,0.1126,7.9317,33,
0.1541,0.0031,1.0689,4,
0.3819,0.0867,8.5627,32,
0.3510,0.1503,7.0577,32,
0.3595,0.0588,7.3072,30,
0.3523,0.0407,6.7894,30,
0.3498,0.0398,6.7324,30,
0.3503,0.0577,8.1704,31,
0.0955,0.0196,15.1093,7,
0.2930,0.0700,5.6759,23,
0.0782,0.0201,24.6178,6,
0.2990,0.0792,5.9083,23,
0.0465,0.0020,7.6838,4,
0.0906,0.0076,7.4110,6,
0.2821,0.0709,6.0750,22,
0.0591,0.0138,26.3565,5,
0.0842,0.0054,6.9632,6,
0.2902,0.0703,5.6259,22,
0.0484,0.0011,3.9005,4,
0.0892,0.0121,19.6989,7,
0.2897,0.0579,5.0323,22,
0.0791,0.0109,12.5576,6,
0.2766,0.0610,5.5679,21,
0.0807,0.0007,0.8414,6,
0.2853,0.0685,5.7952,21,
0.0512,0.0014,4.3526,4,
0.0786,0.0087,10.3642,6,
0.2660,0.0675,6.4942,20,
0.0511,0.0057,17.5887,4,
0.0932,0.0140,11.9755,7,
0.2743,0.0731,6.4739,20,
0.0525,0.0062,18.4574,4,
0.0822,0.0067,8.3283,6,
0.2796,0.0712,6.3698,20,
0.0608,0.0044,9.8077,5,
0.0686,0.0120,19.5907,6,
0.2936,0.0848,6.6120,21,
0.0506,0.0028,9.1327,4,
0.0593,0.0200,31.3624,6,
0.2883,0.0845,6.8356,22,
0.0679,0.0169,23.7082,7,
0.3050,0.0884,6.1805,24,
0.0771,0.0144,17.3762,8,
0.3434,0.1101,5.4595,27,
0.0780,0.0185,19.8399,8,
0.3346,0.1055,5.6137,27,
0.0453,0.0052,20.1203,4,
0.0773,0.0239,23.5945,8,
0.3605,0.1467,5.4865,30,
0.0600,0.0121,22.6962,7,
0.1572,0.0041,1.3877,4,
0.4577,0.1111,5.1324,33,
0.0687,0.0093,14.5559,7,
0.3888,0.1223,4.8788,32,
0.1083,0.0193,13.7055,8,
0.0857,0.0288,21.5784,7,
0.3539,0.0720,3.7791,31,
0.0742,0.0199,22.9062,7,
0.0693,0.0217,26.5241,6,
0.3700,0.0588,2.9909,32,
0.0666,0.0149,21.5475,6,
0.4025,0.1636,5.1369,33,
0.0863,0.0250,20.1920,8,
0.1561,0.0209,7.9913,4,
0.4005,0.1609,4.9324,35,
0.0946,0.0193,15.0176,9,
0.3809,0.1126,4.7240,34,
0.0821,0.0204,19.8840,9,
0.1817,0.0149,18.2237,18,
0.0867,0.0254,20.4226,9,
0.0657,0.0148,23.1825,6,
0.3133,0.0352,3.1833,18,
0.0888,0.0331,21.9962,8,
0.2309,0.1047,11.5565,18,
0.0699,0.0161,21.7029,6,
0.2481,0.1018,10.0007,15,
0.2298,0.0590,8.7829,12,
0.0856,0.0323,22.6352,7,
0.1545,0.0174,6.2822,4,
0.2245,0.0614,9.0437,14,
0.0823,0.0218,20.4761,7,
0.2221,0.0937,11.2613,15,
0.0862,0.0198,17.7073,7,
0.2038,0.0840,12.6510,14,
0.0921,0.0242,17.8752,7,
0.1844,0.0623,13.4379,14,
0.0651,0.0105,17.4386,5,
0.1864,0.0735,14.2769,13,
0.0510,0.0009,2.8276,4,
0.1864,0.0788,13.7934,13,
0.0832,0.0066,7.2182,6,
0.2020,0.0886,13.1463,14,
0.0767,0.0174,20.2469,6,
0.2092,0.0616,11.4983,12,
0.0897,0.0197,17.5400,7,
0.2030,0.0417,10.2812,11,
0.0958,0.0236,16.6292,7,
0.1887,0.0698,12.2465,12,
0.0819,0.0135,13.9295,6,
0.1888,0.0782,13.7544,14,
0.0749,0.0132,16.5328,6,
0.0907,0.0183,16.4780,4,
0.1867,0.0771,13.2160,13,
0.0752,0.0090,11.8729,6,
0.1920,0.0750,13.9753,12,
0.0912,0.0221,16.9176,6,
0.0968,0.0251,21.4741,4,
0.1644,0.0066,4.0695,4,
0.1962,0.0770,13.6776,12,
0.0702,0.0143,20.0980,6,
0.1859,0.0611,13.3332,11,
0.1322,0.0457,14.4443,7,
0.1854,0.0724,14.2770,12,
0.0734,0.0142,17.7700,6,
0.2047,0.0928,14.1842,15,
0.0885,0.0212,17.8721,7,
0.1833,0.0981,14.2036,14,
0.1432,0.0580,13.6680,8,
0.1145,0.0491,18.5007,4,
0.2068,0.0846,13.0305,14,
0.1339,0.0570,14.7424,9,
0.2341,0.0832,11.7808,15,
0.1443,0.0436,14.5557,9,
0.1493,0.0206,7.9564,4,
0.2279,0.0932,11.9347,15,
0.1326,0.0562,15.1324,10,
0.1555,0.0017,1.8026,4,
0.2002,0.0836,13.0250,13,
0.1651,0.0622,12.5684,11,
0.1761,0.0814,15.6166,12,
0.1659,0.1171,13.4609,12,
0.1524,0.0290,11.4847,10,
0.1950,0.0869,15.7138,14,
0.1241,0.0411,15.6803,10,
0.2264,0.1246,12.7469,14,
0.1165,0.0468,16.4990,9,
0.2461,0.1754,10.9175,14,
0.1071,0.0368,17.5989,8,
0.1876,0.0116,2.9445,6,
0.0777,0.0203,21.3219,7,
0.1147,0.0369,16.4028,9,
0.2395,0.1739,11.0614,15,
0.1250,0.0590,16.3655,10,
0.2253,0.1515,12.0954,14,
0.1428,0.0522,19.9384,11,
0.2209,0.1406,13.4920,14,
0.1597,0.0743,17.5869,11,
0.1702,0.1005,17.1763,12,
0.1752,0.0621,13.6654,11,
0.1372,0.0718,20.7972,10,
0.1788,0.0698,14.4229,11,
0.1118,0.0500,17.9470,8,
0.1543,0.0206,7.3808,4,
0.1905,0.0796,13.6618,12,
0.1280,0.1028,16.6307,10,
0.1582,0.0043,1.4538,4,
0.1898,0.0760,14.7530,13,
0.1445,0.1000,15.6235,10,
0.1870,0.0969,15.6105,14,
0.1644,0.1149,13.3721,11,
0.1672,0.1014,16.2340,13,
0.1583,0.1124,13.8469,10,
0.1562,0.0164,5.8722,4,
0.1853,0.0888,14.3533,13,
0.1459,0.0706,15.0841,9,
0.1893,0.1175,14.5819,13,
0.1544,0.0695,12.9492,9,
0.2108,0.1007,13.2549,14,
0.0784,0.0208,20.6262,7,
0.1977,0.1015,14.1658,14,
0.1260,0.0466,15.2426,9,
0.2002,0.0970,14.1597,14,
0.1276,0.0593,16.1052,9,
0.1535,0.0203,7.4410,4,
0.1947,0.1075,13.5398,14,
0.1332,0.0407,13.4298,8,
0.1964,0.1126,13.6840,14,
0.1378,0.0441,13.5607,9,
0.2028,0.1098,13.6791,14,
0.1390,0.0442,14.1788,9,
0.2057,0.0990,13.3270,14,
0.0808,0.0142,16.0451,7,
0.2006,0.1013,13.5474,14,
0.1507,0.0676,13.3403,10,
0.2151,0.0947,12.3530,15,
0.1362,0.0599,14.5324,9,
0.2107,0.1117,12.3912,15,
0.1286,0.0538,15.3395,8,
0.1578,0.0172,5.9475,4,
0.2165,0.1110,12.3792,15,
0.1251,0.0551,15.7843,8,
0.2162,0.1146,12.3299,15,
0.1305,0.0489,14.7666,8,
0.2243,0.0847,11.1079,15,
0.1414,0.0557,13.9310,9,
0.1536,0.0166,6.3764,4,
0.2094,0.0912,12.1790,14,
0.1295,0.0616,15.4191,8,
0.2210,0.0837,11.8864,15,
0.1408,0.0581,14.1129,8,
0.2069,0.0927,12.7865,14,
0.1306,0.0595,15.2329,8,
0.2089,0.0965,12.8190,14,
0.1330,0.0662,14.9471,9,
0.2131,0.0774,11.6577,14,
0.1258,0.0547,15.4476,9,
0.2188,0.0725,11.3125,14,
0.1234,0.0463,16.5316,9,
0.2011,0.0874,13.2573,13,
0.1409,0.1140,16.4141,11,
0.1680,0.0698,16.8125,11,
0.2185,0.1439,12.9488,15,
0.1525,0.0169,6.5565,4,
0.1469,0.0337,11.1084,9,
0.2750,0.1464,11.3587,18,
0.1585,0.0208,7.3130,4,
0.0839,0.0200,18.9993,8,
0.2315,0.0568,12.0203,18,
0.1884,0.0309,7.3136,19,
0.4926,0.0580,4.8669,44,
0.5734,0.1413,4.2965,50,
0.6438,0.1096,3.6125,59,
0.1603,0.0119,3.8610,4,
0.6333,0.0882,3.4256,58,
0.6419,0.1070,3.5786,57,
0.5969,0.0857,3.7257,58,
0.6047,0.0766,3.5247,60,
0.5421,0.0942,3.8925,56,
0.4462,0.0735,6.4834,46,
0.3579,0.0821,9.0832,37,
0.0790,0.0014,6.5852,6,
0.3024,0.0553,7.6018,29,
0.0950,0.0237,17.2341,9,
0.2327,0.0759,11.0536,22,
0.2173,0.0538,14.0463,12,
0.2117,0.0903,13.1583,19,
0.2568,0.0959,8.9140,14,
0.1839,0.1126,15.4389,16,
0.2769,0.0696,7.6627,16,
0.1537,0.0797,15.1545,13,
0.2362,0.1166,11.7551,16,
0.1650,0.0615,12.3393,12,
0.2337,0.0979,11.9439,16,
0.1469,0.0525,13.3806,10,
0.2436,0.1185,11.2457,17,
0.0791,0.0186,19.5449,7,
0.2688,0.0957,10.6988,19,
0.0712,0.0139,18.6208,6,
0.2776,0.0786,9.8853,21,
0.0733,0.0138,17.3552,6,
0.3090,0.0883,8.3786,24,
0.3393,0.0706,8.8084,26,
0.3490,0.0875,8.2080,27,
0.3923,0.0777,5.9411,29,
0.0896,0.0206,19.5674,4,
0.3986,0.0695,4.6183,30,
0.3909,0.0926,5.2995,29,
0.3714,0.0792,6.4815,28,
0.3855,0.0774,6.6396,30,
0.3738,0.0761,7.0449,30,
0.3795,0.0604,6.3479,30,
0.4002,0.0629,6.9572,31,
0.3926,0.0659,5.8988,31,
0.3747,0.0831,7.3796,29,
0.3837,0.0817,7.6860,29,
0.3838,0.0987,7.5497,29,
0.3911,0.0846,7.7453,29,
0.3901,0.0946,7.3134,30,
0.3931,0.0845,7.3476,31,
0.4024,0.0728,6.3449,30,
0.3942,0.0785,5.7857,30,
0.3800,0.0921,6.4823,29,
0.3573,0.1133,7.2714,27,
0.1195,0.0262,11.8173,4,
0.3347,0.1225,8.6284,26,
0.0636,0.0127,21.9565,6,
0.2954,0.0894,7.7400,23,
0.1632,0.0040,1.5134,4,
0.1582,0.1157,15.8415,11,
0.2501,0.0819,10.5315,19,
0.2818,0.0817,7.1169,19,
0.1673,0.0030,4.8140,5,
0.1024,0.0331,18.4132,10,
0.3489,0.1057,6.4054,26,
0.0866,0.0250,20.4041,9,
0.0733,0.0272,26.2622,8,
0.2802,0.0584,5.7851,23,
0.0851,0.0269,21.5063,9,
0.0785,0.0209,21.2306,8,
0.2929,0.0647,4.7304,30,
0.0639,0.0150,24.5032,7,
0.0754,0.0255,25.1118,8,
0.3532,0.0811,4.3210,37,
0.0733,0.0196,22.6691,8,
0.1109,0.0321,15.6719,4,
0.0788,0.0072,9.7314,6,
0.3850,0.1103,4.4591,41,
0.4404,0.1632,6.5442,46,
0.0940,0.0198,15.0169,9,
0.4925,0.1491,6.6707,54,
0.1049,0.0149,10.2841,8,
0.4357,0.1249,7.7287,52,
0.4451,0.1175,7.6553,50,
0.3537,0.1115,9.2212,42,
0.0441,0.0017,7.7085,4,
0.3063,0.0988,9.4716,37,
0.0370,0.0028,16.8168,4,
0.2713,0.1326,10.3438,31,
0.1562,0.0129,4.4014,4,
0.0611,0.0184,28.5629,6,
0.2274,0.1365,12.0800,26,
0.0767,0.0232,23.5077,7,
0.1609,0.1111,16.2724,18,
0.0806,0.0223,20.6510,7,
0.1353,0.0183,9.1070,10,
0.0922,0.0244,18.0445,9,
0.3244,0.0818,8.3008,20,
0.0727,0.0034,5.6153,5,
0.0893,0.0177,14.9914,7,
0.2235,0.0245,3.8770,15,
0.1050,0.0228,14.9314,8,
0.2298,0.0269,4.1971,16,
0.1486,0.0161,6.7584,4,
0.0881,0.0171,15.6383,7,
0.2459,0.0299,3.6124,16,
0.3768,0.0818,6.9202,24,
0.3494,0.0948,7.7599,24,
0.1543,0.0088,3.8708,4,
0.2948,0.1163,10.0937,22,
0.2572,0.0634,9.4231,19,
0.2338,0.0641,10.3312,17,
0.2574,0.0743,9.3555,18,
0.0620,0.0004,5.5342,4,
0.1594,0.0041,1.2984,4,
0.1474,0.0184,7.0757,4,
0.2454,0.0627,9.1562,16,
0.0830,0.0103,10.6257,5,
0.2247,0.0616,8.9779,14,
0.0733,0.0075,10.4694,6,
0.2124,0.0689,10.8006,14,
0.0933,0.0247,18.0974,8,
0.2048,0.0732,13.0589,14,
0.0941,0.0316,19.7256,8,
0.1781,0.0492,12.7333,12,
0.0933,0.0079,6.6281,5,
0.1522,0.0566,15.5986,11,
0.1532,0.0158,5.5789,4,
0.1453,0.0599,17.3846,11,
0.1624,0.0579,16.5074,12,
0.1678,0.0465,13.6990,11,
0.1559,0.0039,1.6089,4,
0.1558,0.0126,4.3830,4,
0.1686,0.0611,14.7828,12,
0.1893,0.0448,10.9022,10,
0.1568,0.0103,3.4787,4,
0.1820,0.0344,9.3811,8,
0.1550,0.0041,1.4972,4,
0.1785,0.0338,10.1423,8,
0.1903,0.0449,10.3127,9,
0.1853,0.0479,12.1106,10,
0.1798,0.0536,12.2824,12,
0.1672,0.0608,13.4086,12,
0.1759,0.0596,12.4641,11,
0.1656,0.0679,14.6645,11,
0.1687,0.0679,15.7128,11,
0.1841,0.0622,13.6224,12,
0.1639,0.0526,13.3643,12,
0.1821,0.0499,11.5375,12,
0.1875,0.0662,12.7845,13,
0.2132,0.0494,12.1093,14,
0.1555,0.0189,6.8701,4,
0.1828,0.0599,12.6849,12,
0.1857,0.0543,12.4634,12,
0.1862,0.0607,12.6353,12,
0.2024,0.0442,10.1091,13,
0.2166,0.0563,11.3523,13,
0.1908,0.0401,9.3307,12,
0.1920,0.0581,11.1387,13,
0.1852,0.0533,12.8712,12,
0.1824,0.0489,12.6306,12,
0.1878,0.0558,13.6452,12,
0.1469,0.0258,10.3333,4,
0.1848,0.0517,12.4061,12,
0.1886,0.0538,11.8654,12,
0.1865,0.0601,12.8618,12,
0.1954,0.0392,10.2667,11,
0.1555,0.0141,5.3364,4,
0.1920,0.0742,12.8324,12,
0.2016,0.0672,11.2835,11,
0.2061,0.0782,11.5790,12,
0.0914,0.0148,13.7474,7,
0.1964,0.0788,11.8381,12,
0.1380,0.0328,14.2296,10,
0.1552,0.0208,7.8697,4,
0.1890,0.0888,13.0113,12,
0.1372,0.0487,17.4098,11,
0.1861,0.0797,12.6181,12,
0.1415,0.0360,13.6144,10,
0.1838,0.0907,14.2747,13,
0.1511,0.0583,12.6136,9,
0.2011,0.0793,11.7155,13,
0.0963,0.0278,17.7025,8,
0.1532,0.0157,5.8063,4,
0.2238,0.0791,10.8538,15,
0.0883,0.0260,19.6019,8,
0.1568,0.0158,5.5358,4,
0.2556,0.0793,9.6521,16,
0.0851,0.0263,21.4280,7,
0.2726,0.0750,8.8243,18,
0.0782,0.0063,8.4092,5,
